iso_code,continent,country,date_d,people_vaccinated,people_fully_vaccinated
NLD,Europe,Netherlands,29-10-2020,,
NLD,Europe,Netherlands,30-10-2020,,
NLD,Europe,Netherlands,31-10-2020,,
NLD,Europe,Netherlands,01-11-2020,,
NLD,Europe,Netherlands,02-11-2020,,
NLD,Europe,Netherlands,03-11-2020,,
NLD,Europe,Netherlands,04-11-2020,,
NLD,Europe,Netherlands,05-11-2020,,
NLD,Europe,Netherlands,06-11-2020,,
NLD,Europe,Netherlands,07-11-2020,,
NLD,Europe,Netherlands,08-11-2020,,
NLD,Europe,Netherlands,09-11-2020,,
NLD,Europe,Netherlands,10-11-2020,,
NLD,Europe,Netherlands,11-11-2020,,
NLD,Europe,Netherlands,12-11-2020,,
NLD,Europe,Netherlands,13-11-2020,,
NLD,Europe,Netherlands,14-11-2020,,
NLD,Europe,Netherlands,15-11-2020,,
NLD,Europe,Netherlands,16-11-2020,,
NLD,Europe,Netherlands,17-11-2020,,
NLD,Europe,Netherlands,18-11-2020,,
NLD,Europe,Netherlands,19-11-2020,,
NLD,Europe,Netherlands,20-11-2020,,
NLD,Europe,Netherlands,21-11-2020,,
NLD,Europe,Netherlands,22-11-2020,,
NLD,Europe,Netherlands,23-11-2020,,
NLD,Europe,Netherlands,24-11-2020,,
NLD,Europe,Netherlands,25-11-2020,,
NLD,Europe,Netherlands,26-11-2020,,
NLD,Europe,Netherlands,27-11-2020,,
NLD,Europe,Netherlands,28-11-2020,,
NLD,Europe,Netherlands,29-11-2020,,
NLD,Europe,Netherlands,30-11-2020,,
NLD,Europe,Netherlands,01-12-2020,,
NLD,Europe,Netherlands,02-12-2020,,
NLD,Europe,Netherlands,03-12-2020,,
NLD,Europe,Netherlands,04-12-2020,,
NLD,Europe,Netherlands,05-12-2020,,
NLD,Europe,Netherlands,06-12-2020,,
NLD,Europe,Netherlands,07-12-2020,,
NLD,Europe,Netherlands,08-12-2020,,
NLD,Europe,Netherlands,09-12-2020,,
NLD,Europe,Netherlands,10-12-2020,,
NLD,Europe,Netherlands,11-12-2020,,
NLD,Europe,Netherlands,12-12-2020,,
NLD,Europe,Netherlands,13-12-2020,,
NLD,Europe,Netherlands,14-12-2020,,
NLD,Europe,Netherlands,15-12-2020,,
NLD,Europe,Netherlands,16-12-2020,,
NLD,Europe,Netherlands,17-12-2020,,
NLD,Europe,Netherlands,18-12-2020,,
NLD,Europe,Netherlands,19-12-2020,,
NLD,Europe,Netherlands,20-12-2020,,
NLD,Europe,Netherlands,21-12-2020,,
NLD,Europe,Netherlands,22-12-2020,,
NLD,Europe,Netherlands,23-12-2020,,
NLD,Europe,Netherlands,24-12-2020,,
NLD,Europe,Netherlands,25-12-2020,,
NLD,Europe,Netherlands,26-12-2020,,
NLD,Europe,Netherlands,27-12-2020,,
NLD,Europe,Netherlands,28-12-2020,,
NLD,Europe,Netherlands,29-12-2020,,
NLD,Europe,Netherlands,30-12-2020,,
NLD,Europe,Netherlands,31-12-2020,,
NLD,Europe,Netherlands,01-01-2021,,
NLD,Europe,Netherlands,02-01-2021,,
NLD,Europe,Netherlands,03-01-2021,,
NLD,Europe,Netherlands,04-01-2021,,
NLD,Europe,Netherlands,05-01-2021,,
NLD,Europe,Netherlands,06-01-2021,,
NLD,Europe,Netherlands,07-01-2021,,
NLD,Europe,Netherlands,08-01-2021,,
NLD,Europe,Netherlands,09-01-2021,,
NLD,Europe,Netherlands,10-01-2021,33755,
NLD,Europe,Netherlands,11-01-2021,,
NLD,Europe,Netherlands,12-01-2021,,
NLD,Europe,Netherlands,13-01-2021,,
NLD,Europe,Netherlands,14-01-2021,,
NLD,Europe,Netherlands,15-01-2021,,
NLD,Europe,Netherlands,16-01-2021,,
NLD,Europe,Netherlands,17-01-2021,77058,
NLD,Europe,Netherlands,18-01-2021,,
NLD,Europe,Netherlands,19-01-2021,,
NLD,Europe,Netherlands,20-01-2021,,
NLD,Europe,Netherlands,21-01-2021,,
NLD,Europe,Netherlands,22-01-2021,,
NLD,Europe,Netherlands,23-01-2021,,
NLD,Europe,Netherlands,24-01-2021,166739,
NLD,Europe,Netherlands,25-01-2021,,
NLD,Europe,Netherlands,26-01-2021,,
NLD,Europe,Netherlands,27-01-2021,,
NLD,Europe,Netherlands,28-01-2021,,
NLD,Europe,Netherlands,29-01-2021,,
NLD,Europe,Netherlands,30-01-2021,,
NLD,Europe,Netherlands,31-01-2021,349805,2404
NLD,Europe,Netherlands,01-02-2021,,
NLD,Europe,Netherlands,02-02-2021,,
NLD,Europe,Netherlands,03-02-2021,,
NLD,Europe,Netherlands,04-02-2021,,
NLD,Europe,Netherlands,05-02-2021,,
NLD,Europe,Netherlands,06-02-2021,,
NLD,Europe,Netherlands,07-02-2021,547113,26240
NLD,Europe,Netherlands,08-02-2021,,
NLD,Europe,Netherlands,09-02-2021,,
NLD,Europe,Netherlands,10-02-2021,,
NLD,Europe,Netherlands,11-02-2021,,
NLD,Europe,Netherlands,12-02-2021,,
NLD,Europe,Netherlands,13-02-2021,,
NLD,Europe,Netherlands,14-02-2021,694888,96657
NLD,Europe,Netherlands,15-02-2021,,
NLD,Europe,Netherlands,16-02-2021,,
NLD,Europe,Netherlands,17-02-2021,,
NLD,Europe,Netherlands,18-02-2021,,
NLD,Europe,Netherlands,19-02-2021,,
NLD,Europe,Netherlands,20-02-2021,,
NLD,Europe,Netherlands,21-02-2021,879721,162564
NLD,Europe,Netherlands,22-02-2021,,
NLD,Europe,Netherlands,23-02-2021,,
NLD,Europe,Netherlands,24-02-2021,,
NLD,Europe,Netherlands,25-02-2021,,
NLD,Europe,Netherlands,26-02-2021,,
NLD,Europe,Netherlands,27-02-2021,,
NLD,Europe,Netherlands,28-02-2021,1112494,275142
NLD,Europe,Netherlands,01-03-2021,,
NLD,Europe,Netherlands,02-03-2021,,
NLD,Europe,Netherlands,03-03-2021,,
NLD,Europe,Netherlands,04-03-2021,,
NLD,Europe,Netherlands,05-03-2021,,
NLD,Europe,Netherlands,06-03-2021,,
NLD,Europe,Netherlands,07-03-2021,1324040,359112
NLD,Europe,Netherlands,08-03-2021,,
NLD,Europe,Netherlands,09-03-2021,,
NLD,Europe,Netherlands,10-03-2021,,
NLD,Europe,Netherlands,11-03-2021,,
NLD,Europe,Netherlands,12-03-2021,,
NLD,Europe,Netherlands,13-03-2021,,
NLD,Europe,Netherlands,14-03-2021,1523229,444946
NLD,Europe,Netherlands,15-03-2021,,
NLD,Europe,Netherlands,16-03-2021,,
NLD,Europe,Netherlands,17-03-2021,,
NLD,Europe,Netherlands,18-03-2021,,
NLD,Europe,Netherlands,19-03-2021,,
NLD,Europe,Netherlands,20-03-2021,,
NLD,Europe,Netherlands,21-03-2021,1611630,570422
NLD,Europe,Netherlands,22-03-2021,,
NLD,Europe,Netherlands,23-03-2021,,
NLD,Europe,Netherlands,24-03-2021,,
NLD,Europe,Netherlands,25-03-2021,,
NLD,Europe,Netherlands,26-03-2021,,
NLD,Europe,Netherlands,27-03-2021,,
NLD,Europe,Netherlands,28-03-2021,1812405,667925
NLD,Europe,Netherlands,29-03-2021,,
NLD,Europe,Netherlands,30-03-2021,,
NLD,Europe,Netherlands,31-03-2021,,
NLD,Europe,Netherlands,01-04-2021,,
NLD,Europe,Netherlands,02-04-2021,,
NLD,Europe,Netherlands,03-04-2021,,
NLD,Europe,Netherlands,04-04-2021,2156410,775819
NLD,Europe,Netherlands,05-04-2021,,
NLD,Europe,Netherlands,06-04-2021,,
NLD,Europe,Netherlands,07-04-2021,,
NLD,Europe,Netherlands,08-04-2021,,
NLD,Europe,Netherlands,09-04-2021,,
NLD,Europe,Netherlands,10-04-2021,,
NLD,Europe,Netherlands,11-04-2021,2668070,903495
NLD,Europe,Netherlands,12-04-2021,,
NLD,Europe,Netherlands,13-04-2021,,
NLD,Europe,Netherlands,14-04-2021,,
NLD,Europe,Netherlands,15-04-2021,,
NLD,Europe,Netherlands,16-04-2021,,
NLD,Europe,Netherlands,17-04-2021,,
NLD,Europe,Netherlands,18-04-2021,3371311,994073
NLD,Europe,Netherlands,19-04-2021,,
NLD,Europe,Netherlands,20-04-2021,,
NLD,Europe,Netherlands,21-04-2021,,
NLD,Europe,Netherlands,22-04-2021,,
NLD,Europe,Netherlands,23-04-2021,,
NLD,Europe,Netherlands,24-04-2021,,
NLD,Europe,Netherlands,25-04-2021,3888080,1120307
NLD,Europe,Netherlands,26-04-2021,,
NLD,Europe,Netherlands,27-04-2021,,
NLD,Europe,Netherlands,28-04-2021,,
NLD,Europe,Netherlands,29-04-2021,,
NLD,Europe,Netherlands,30-04-2021,,
NLD,Europe,Netherlands,01-05-2021,,
NLD,Europe,Netherlands,02-05-2021,4454774,1251744
NLD,Europe,Netherlands,03-05-2021,,
NLD,Europe,Netherlands,04-05-2021,,
NLD,Europe,Netherlands,05-05-2021,,
NLD,Europe,Netherlands,06-05-2021,,
NLD,Europe,Netherlands,07-05-2021,,
NLD,Europe,Netherlands,08-05-2021,,
NLD,Europe,Netherlands,09-05-2021,4996651,1568891
NLD,Europe,Netherlands,10-05-2021,,
NLD,Europe,Netherlands,11-05-2021,,
NLD,Europe,Netherlands,12-05-2021,,
NLD,Europe,Netherlands,13-05-2021,,
NLD,Europe,Netherlands,14-05-2021,,
NLD,Europe,Netherlands,15-05-2021,,
NLD,Europe,Netherlands,16-05-2021,5269132,1713859
NCL,Oceania,New Caledonia,02-02-2021,1118,
NCL,Oceania,New Caledonia,03-02-2021,,
NCL,Oceania,New Caledonia,04-02-2021,,
NCL,Oceania,New Caledonia,05-02-2021,,
NCL,Oceania,New Caledonia,06-02-2021,,
NCL,Oceania,New Caledonia,07-02-2021,,
NCL,Oceania,New Caledonia,08-02-2021,,
NCL,Oceania,New Caledonia,09-02-2021,,
NCL,Oceania,New Caledonia,10-02-2021,1672,
NCL,Oceania,New Caledonia,11-02-2021,,
NCL,Oceania,New Caledonia,12-02-2021,,
NCL,Oceania,New Caledonia,13-02-2021,,
NCL,Oceania,New Caledonia,14-02-2021,,
NCL,Oceania,New Caledonia,15-02-2021,,
NCL,Oceania,New Caledonia,16-02-2021,2454,272
NCL,Oceania,New Caledonia,17-02-2021,,
NCL,Oceania,New Caledonia,18-02-2021,,
NCL,Oceania,New Caledonia,19-02-2021,,
NCL,Oceania,New Caledonia,20-02-2021,,
NCL,Oceania,New Caledonia,21-02-2021,,
NCL,Oceania,New Caledonia,22-02-2021,,
NCL,Oceania,New Caledonia,23-02-2021,3432,1025
NCL,Oceania,New Caledonia,24-02-2021,,
NCL,Oceania,New Caledonia,25-02-2021,,
NCL,Oceania,New Caledonia,26-02-2021,,
NCL,Oceania,New Caledonia,27-02-2021,,
NCL,Oceania,New Caledonia,28-02-2021,,
NCL,Oceania,New Caledonia,01-03-2021,,
NCL,Oceania,New Caledonia,02-03-2021,,
NCL,Oceania,New Caledonia,03-03-2021,,
NCL,Oceania,New Caledonia,04-03-2021,,
NCL,Oceania,New Caledonia,05-03-2021,,
NCL,Oceania,New Caledonia,06-03-2021,,
NCL,Oceania,New Caledonia,07-03-2021,,
NCL,Oceania,New Caledonia,08-03-2021,,
NCL,Oceania,New Caledonia,09-03-2021,7343,2422
NCL,Oceania,New Caledonia,10-03-2021,,
NCL,Oceania,New Caledonia,11-03-2021,,
NCL,Oceania,New Caledonia,12-03-2021,,
NCL,Oceania,New Caledonia,13-03-2021,,
NCL,Oceania,New Caledonia,14-03-2021,,
NCL,Oceania,New Caledonia,15-03-2021,,
NCL,Oceania,New Caledonia,16-03-2021,12133,3634
NCL,Oceania,New Caledonia,17-03-2021,,
NCL,Oceania,New Caledonia,18-03-2021,,
NCL,Oceania,New Caledonia,19-03-2021,,
NCL,Oceania,New Caledonia,20-03-2021,,
NCL,Oceania,New Caledonia,21-03-2021,,
NCL,Oceania,New Caledonia,22-03-2021,,
NCL,Oceania,New Caledonia,23-03-2021,17564,5143
NCL,Oceania,New Caledonia,24-03-2021,,
NCL,Oceania,New Caledonia,25-03-2021,,
NCL,Oceania,New Caledonia,26-03-2021,,
NCL,Oceania,New Caledonia,27-03-2021,,
NCL,Oceania,New Caledonia,28-03-2021,,
NCL,Oceania,New Caledonia,29-03-2021,,
NCL,Oceania,New Caledonia,30-03-2021,21192,7721
NCL,Oceania,New Caledonia,31-03-2021,,
NCL,Oceania,New Caledonia,01-04-2021,,
NCL,Oceania,New Caledonia,02-04-2021,,
NCL,Oceania,New Caledonia,03-04-2021,,
NCL,Oceania,New Caledonia,04-04-2021,,
NCL,Oceania,New Caledonia,05-04-2021,,
NCL,Oceania,New Caledonia,06-04-2021,,
NCL,Oceania,New Caledonia,07-04-2021,24679,12579
NCL,Oceania,New Caledonia,08-04-2021,,
NCL,Oceania,New Caledonia,09-04-2021,,
NCL,Oceania,New Caledonia,10-04-2021,,
NCL,Oceania,New Caledonia,11-04-2021,,
NCL,Oceania,New Caledonia,12-04-2021,,
NCL,Oceania,New Caledonia,13-04-2021,26584,17626
NCL,Oceania,New Caledonia,14-04-2021,,
NCL,Oceania,New Caledonia,15-04-2021,,
NCL,Oceania,New Caledonia,16-04-2021,,
NCL,Oceania,New Caledonia,17-04-2021,,
NCL,Oceania,New Caledonia,18-04-2021,,
NCL,Oceania,New Caledonia,19-04-2021,,
NCL,Oceania,New Caledonia,20-04-2021,32071,20810
NCL,Oceania,New Caledonia,21-04-2021,,
NCL,Oceania,New Caledonia,22-04-2021,,
NCL,Oceania,New Caledonia,23-04-2021,,
NCL,Oceania,New Caledonia,24-04-2021,,
NCL,Oceania,New Caledonia,25-04-2021,,
NCL,Oceania,New Caledonia,26-04-2021,,
NCL,Oceania,New Caledonia,27-04-2021,37070,23846
NCL,Oceania,New Caledonia,28-04-2021,,
NCL,Oceania,New Caledonia,29-04-2021,,
NCL,Oceania,New Caledonia,30-04-2021,,
NCL,Oceania,New Caledonia,01-05-2021,,
NCL,Oceania,New Caledonia,02-05-2021,,
NCL,Oceania,New Caledonia,03-05-2021,,
NCL,Oceania,New Caledonia,04-05-2021,41364,26391
NCL,Oceania,New Caledonia,05-05-2021,,
NCL,Oceania,New Caledonia,06-05-2021,,
NCL,Oceania,New Caledonia,07-05-2021,,
NCL,Oceania,New Caledonia,08-05-2021,,
NCL,Oceania,New Caledonia,09-05-2021,,
NCL,Oceania,New Caledonia,10-05-2021,,
NCL,Oceania,New Caledonia,11-05-2021,43941,31639
NZL,Oceania,New Zealand,28-02-2020,,
NZL,Oceania,New Zealand,29-02-2020,,
NZL,Oceania,New Zealand,01-03-2020,,
NZL,Oceania,New Zealand,02-03-2020,,
NZL,Oceania,New Zealand,03-03-2020,,
NZL,Oceania,New Zealand,04-03-2020,,
NZL,Oceania,New Zealand,05-03-2020,,
NZL,Oceania,New Zealand,06-03-2020,,
NZL,Oceania,New Zealand,07-03-2020,,
NZL,Oceania,New Zealand,08-03-2020,,
NZL,Oceania,New Zealand,09-03-2020,,
NZL,Oceania,New Zealand,10-03-2020,,
NZL,Oceania,New Zealand,11-03-2020,,
NZL,Oceania,New Zealand,12-03-2020,,
NZL,Oceania,New Zealand,13-03-2020,,
NZL,Oceania,New Zealand,14-03-2020,,
NZL,Oceania,New Zealand,15-03-2020,,
NZL,Oceania,New Zealand,16-03-2020,,
NZL,Oceania,New Zealand,17-03-2020,,
NZL,Oceania,New Zealand,18-03-2020,,
NZL,Oceania,New Zealand,19-03-2020,,
NZL,Oceania,New Zealand,20-03-2020,,
NZL,Oceania,New Zealand,21-03-2020,,
NZL,Oceania,New Zealand,22-03-2020,,
NZL,Oceania,New Zealand,23-03-2020,,
NZL,Oceania,New Zealand,24-03-2020,,
NZL,Oceania,New Zealand,25-03-2020,,
NZL,Oceania,New Zealand,26-03-2020,,
NZL,Oceania,New Zealand,27-03-2020,,
NZL,Oceania,New Zealand,28-03-2020,,
NZL,Oceania,New Zealand,29-03-2020,,
NZL,Oceania,New Zealand,30-03-2020,,
NZL,Oceania,New Zealand,31-03-2020,,
NZL,Oceania,New Zealand,01-04-2020,,
NZL,Oceania,New Zealand,02-04-2020,,
NZL,Oceania,New Zealand,03-04-2020,,
NZL,Oceania,New Zealand,04-04-2020,,
NZL,Oceania,New Zealand,05-04-2020,,
NZL,Oceania,New Zealand,06-04-2020,,
NZL,Oceania,New Zealand,07-04-2020,,
NZL,Oceania,New Zealand,08-04-2020,,
NZL,Oceania,New Zealand,09-04-2020,,
NZL,Oceania,New Zealand,10-04-2020,,
NZL,Oceania,New Zealand,11-04-2020,,
NZL,Oceania,New Zealand,12-04-2020,,
NZL,Oceania,New Zealand,13-04-2020,,
NZL,Oceania,New Zealand,14-04-2020,,
NZL,Oceania,New Zealand,15-04-2020,,
NZL,Oceania,New Zealand,16-04-2020,,
NZL,Oceania,New Zealand,17-04-2020,,
NZL,Oceania,New Zealand,18-04-2020,,
NZL,Oceania,New Zealand,19-04-2020,,
NZL,Oceania,New Zealand,20-04-2020,,
NZL,Oceania,New Zealand,21-04-2020,,
NZL,Oceania,New Zealand,22-04-2020,,
NZL,Oceania,New Zealand,23-04-2020,,
NZL,Oceania,New Zealand,24-04-2020,,
NZL,Oceania,New Zealand,25-04-2020,,
NZL,Oceania,New Zealand,26-04-2020,,
NZL,Oceania,New Zealand,27-04-2020,,
NZL,Oceania,New Zealand,28-04-2020,,
NZL,Oceania,New Zealand,29-04-2020,,
NZL,Oceania,New Zealand,30-04-2020,,
NZL,Oceania,New Zealand,01-05-2020,,
NZL,Oceania,New Zealand,02-05-2020,,
NZL,Oceania,New Zealand,03-05-2020,,
NZL,Oceania,New Zealand,04-05-2020,,
NZL,Oceania,New Zealand,05-05-2020,,
NZL,Oceania,New Zealand,06-05-2020,,
NZL,Oceania,New Zealand,07-05-2020,,
NZL,Oceania,New Zealand,08-05-2020,,
NZL,Oceania,New Zealand,09-05-2020,,
NZL,Oceania,New Zealand,10-05-2020,,
NZL,Oceania,New Zealand,11-05-2020,,
NZL,Oceania,New Zealand,12-05-2020,,
NZL,Oceania,New Zealand,13-05-2020,,
NZL,Oceania,New Zealand,14-05-2020,,
NZL,Oceania,New Zealand,15-05-2020,,
NZL,Oceania,New Zealand,16-05-2020,,
NZL,Oceania,New Zealand,17-05-2020,,
NZL,Oceania,New Zealand,18-05-2020,,
NZL,Oceania,New Zealand,19-05-2020,,
NZL,Oceania,New Zealand,20-05-2020,,
NZL,Oceania,New Zealand,21-05-2020,,
NZL,Oceania,New Zealand,22-05-2020,,
NZL,Oceania,New Zealand,23-05-2020,,
NZL,Oceania,New Zealand,24-05-2020,,
NZL,Oceania,New Zealand,25-05-2020,,
NZL,Oceania,New Zealand,26-05-2020,,
NZL,Oceania,New Zealand,27-05-2020,,
NZL,Oceania,New Zealand,28-05-2020,,
NZL,Oceania,New Zealand,29-05-2020,,
NZL,Oceania,New Zealand,30-05-2020,,
NZL,Oceania,New Zealand,31-05-2020,,
NZL,Oceania,New Zealand,01-06-2020,,
NZL,Oceania,New Zealand,02-06-2020,,
NZL,Oceania,New Zealand,03-06-2020,,
NZL,Oceania,New Zealand,04-06-2020,,
NZL,Oceania,New Zealand,05-06-2020,,
NZL,Oceania,New Zealand,06-06-2020,,
NZL,Oceania,New Zealand,07-06-2020,,
NZL,Oceania,New Zealand,08-06-2020,,
NZL,Oceania,New Zealand,09-06-2020,,
NZL,Oceania,New Zealand,10-06-2020,,
NZL,Oceania,New Zealand,11-06-2020,,
NZL,Oceania,New Zealand,12-06-2020,,
NZL,Oceania,New Zealand,13-06-2020,,
NZL,Oceania,New Zealand,14-06-2020,,
NZL,Oceania,New Zealand,15-06-2020,,
NZL,Oceania,New Zealand,16-06-2020,,
NZL,Oceania,New Zealand,17-06-2020,,
NZL,Oceania,New Zealand,18-06-2020,,
NZL,Oceania,New Zealand,19-06-2020,,
NZL,Oceania,New Zealand,20-06-2020,,
NZL,Oceania,New Zealand,21-06-2020,,
NZL,Oceania,New Zealand,22-06-2020,,
NZL,Oceania,New Zealand,23-06-2020,,
NZL,Oceania,New Zealand,24-06-2020,,
NZL,Oceania,New Zealand,25-06-2020,,
NZL,Oceania,New Zealand,26-06-2020,,
NZL,Oceania,New Zealand,27-06-2020,,
NZL,Oceania,New Zealand,28-06-2020,,
NZL,Oceania,New Zealand,29-06-2020,,
NZL,Oceania,New Zealand,30-06-2020,,
NZL,Oceania,New Zealand,01-07-2020,,
NZL,Oceania,New Zealand,02-07-2020,,
NZL,Oceania,New Zealand,03-07-2020,,
NZL,Oceania,New Zealand,04-07-2020,,
NZL,Oceania,New Zealand,05-07-2020,,
NZL,Oceania,New Zealand,06-07-2020,,
NZL,Oceania,New Zealand,07-07-2020,,
NZL,Oceania,New Zealand,08-07-2020,,
NZL,Oceania,New Zealand,09-07-2020,,
NZL,Oceania,New Zealand,10-07-2020,,
NZL,Oceania,New Zealand,11-07-2020,,
NZL,Oceania,New Zealand,12-07-2020,,
NZL,Oceania,New Zealand,13-07-2020,,
NZL,Oceania,New Zealand,14-07-2020,,
NZL,Oceania,New Zealand,15-07-2020,,
NZL,Oceania,New Zealand,16-07-2020,,
NZL,Oceania,New Zealand,17-07-2020,,
NZL,Oceania,New Zealand,18-07-2020,,
NZL,Oceania,New Zealand,19-07-2020,,
NZL,Oceania,New Zealand,20-07-2020,,
NZL,Oceania,New Zealand,21-07-2020,,
NZL,Oceania,New Zealand,22-07-2020,,
NZL,Oceania,New Zealand,23-07-2020,,
NZL,Oceania,New Zealand,24-07-2020,,
NZL,Oceania,New Zealand,25-07-2020,,
NZL,Oceania,New Zealand,26-07-2020,,
NZL,Oceania,New Zealand,27-07-2020,,
NZL,Oceania,New Zealand,28-07-2020,,
NZL,Oceania,New Zealand,29-07-2020,,
NZL,Oceania,New Zealand,30-07-2020,,
NZL,Oceania,New Zealand,31-07-2020,,
NZL,Oceania,New Zealand,01-08-2020,,
NZL,Oceania,New Zealand,02-08-2020,,
NZL,Oceania,New Zealand,03-08-2020,,
NZL,Oceania,New Zealand,04-08-2020,,
NZL,Oceania,New Zealand,05-08-2020,,
NZL,Oceania,New Zealand,06-08-2020,,
NZL,Oceania,New Zealand,07-08-2020,,
NZL,Oceania,New Zealand,08-08-2020,,
NZL,Oceania,New Zealand,09-08-2020,,
NZL,Oceania,New Zealand,10-08-2020,,
NZL,Oceania,New Zealand,11-08-2020,,
NZL,Oceania,New Zealand,12-08-2020,,
NZL,Oceania,New Zealand,13-08-2020,,
NZL,Oceania,New Zealand,14-08-2020,,
NZL,Oceania,New Zealand,15-08-2020,,
NZL,Oceania,New Zealand,16-08-2020,,
NZL,Oceania,New Zealand,17-08-2020,,
NZL,Oceania,New Zealand,18-08-2020,,
NZL,Oceania,New Zealand,19-08-2020,,
NZL,Oceania,New Zealand,20-08-2020,,
NZL,Oceania,New Zealand,21-08-2020,,
NZL,Oceania,New Zealand,22-08-2020,,
NZL,Oceania,New Zealand,23-08-2020,,
NZL,Oceania,New Zealand,24-08-2020,,
NZL,Oceania,New Zealand,25-08-2020,,
NZL,Oceania,New Zealand,26-08-2020,,
NZL,Oceania,New Zealand,27-08-2020,,
NZL,Oceania,New Zealand,28-08-2020,,
NZL,Oceania,New Zealand,29-08-2020,,
NZL,Oceania,New Zealand,30-08-2020,,
NZL,Oceania,New Zealand,31-08-2020,,
NZL,Oceania,New Zealand,01-09-2020,,
NZL,Oceania,New Zealand,02-09-2020,,
NZL,Oceania,New Zealand,03-09-2020,,
NZL,Oceania,New Zealand,04-09-2020,,
NZL,Oceania,New Zealand,05-09-2020,,
NZL,Oceania,New Zealand,06-09-2020,,
NZL,Oceania,New Zealand,07-09-2020,,
NZL,Oceania,New Zealand,08-09-2020,,
NZL,Oceania,New Zealand,09-09-2020,,
NZL,Oceania,New Zealand,10-09-2020,,
NZL,Oceania,New Zealand,11-09-2020,,
NZL,Oceania,New Zealand,12-09-2020,,
NZL,Oceania,New Zealand,13-09-2020,,
NZL,Oceania,New Zealand,14-09-2020,,
NZL,Oceania,New Zealand,15-09-2020,,
NZL,Oceania,New Zealand,16-09-2020,,
NZL,Oceania,New Zealand,17-09-2020,,
NZL,Oceania,New Zealand,18-09-2020,,
NZL,Oceania,New Zealand,19-09-2020,,
NZL,Oceania,New Zealand,20-09-2020,,
NZL,Oceania,New Zealand,21-09-2020,,
NZL,Oceania,New Zealand,22-09-2020,,
NZL,Oceania,New Zealand,23-09-2020,,
NZL,Oceania,New Zealand,24-09-2020,,
NZL,Oceania,New Zealand,25-09-2020,,
NZL,Oceania,New Zealand,26-09-2020,,
NZL,Oceania,New Zealand,27-09-2020,,
NZL,Oceania,New Zealand,28-09-2020,,
NZL,Oceania,New Zealand,29-09-2020,,
NZL,Oceania,New Zealand,30-09-2020,,
NZL,Oceania,New Zealand,01-10-2020,,
NZL,Oceania,New Zealand,02-10-2020,,
NZL,Oceania,New Zealand,03-10-2020,,
NZL,Oceania,New Zealand,04-10-2020,,
NZL,Oceania,New Zealand,05-10-2020,,
NZL,Oceania,New Zealand,06-10-2020,,
NZL,Oceania,New Zealand,07-10-2020,,
NZL,Oceania,New Zealand,08-10-2020,,
NZL,Oceania,New Zealand,09-10-2020,,
NZL,Oceania,New Zealand,10-10-2020,,
NZL,Oceania,New Zealand,11-10-2020,,
NZL,Oceania,New Zealand,12-10-2020,,
NZL,Oceania,New Zealand,13-10-2020,,
NZL,Oceania,New Zealand,14-10-2020,,
NZL,Oceania,New Zealand,15-10-2020,,
NZL,Oceania,New Zealand,16-10-2020,,
NZL,Oceania,New Zealand,17-10-2020,,
NZL,Oceania,New Zealand,18-10-2020,,
NZL,Oceania,New Zealand,19-10-2020,,
NZL,Oceania,New Zealand,20-10-2020,,
NZL,Oceania,New Zealand,21-10-2020,,
NZL,Oceania,New Zealand,22-10-2020,,
NZL,Oceania,New Zealand,23-10-2020,,
NZL,Oceania,New Zealand,24-10-2020,,
NZL,Oceania,New Zealand,25-10-2020,,
NZL,Oceania,New Zealand,26-10-2020,,
NZL,Oceania,New Zealand,27-10-2020,,
NZL,Oceania,New Zealand,28-10-2020,,
NZL,Oceania,New Zealand,29-10-2020,,
NZL,Oceania,New Zealand,30-10-2020,,
NZL,Oceania,New Zealand,31-10-2020,,
NZL,Oceania,New Zealand,01-11-2020,,
NZL,Oceania,New Zealand,02-11-2020,,
NZL,Oceania,New Zealand,03-11-2020,,
NZL,Oceania,New Zealand,04-11-2020,,
NZL,Oceania,New Zealand,05-11-2020,,
NZL,Oceania,New Zealand,06-11-2020,,
NZL,Oceania,New Zealand,07-11-2020,,
NZL,Oceania,New Zealand,08-11-2020,,
NZL,Oceania,New Zealand,09-11-2020,,
NZL,Oceania,New Zealand,10-11-2020,,
NZL,Oceania,New Zealand,11-11-2020,,
NZL,Oceania,New Zealand,12-11-2020,,
NZL,Oceania,New Zealand,13-11-2020,,
NZL,Oceania,New Zealand,14-11-2020,,
NZL,Oceania,New Zealand,15-11-2020,,
NZL,Oceania,New Zealand,16-11-2020,,
NZL,Oceania,New Zealand,17-11-2020,,
NZL,Oceania,New Zealand,18-11-2020,,
NZL,Oceania,New Zealand,19-11-2020,,
NZL,Oceania,New Zealand,20-11-2020,,
NZL,Oceania,New Zealand,21-11-2020,,
NZL,Oceania,New Zealand,22-11-2020,,
NZL,Oceania,New Zealand,23-11-2020,,
NZL,Oceania,New Zealand,24-11-2020,,
NZL,Oceania,New Zealand,25-11-2020,,
NZL,Oceania,New Zealand,26-11-2020,,
NZL,Oceania,New Zealand,27-11-2020,,
NZL,Oceania,New Zealand,28-11-2020,,
NZL,Oceania,New Zealand,29-11-2020,,
NZL,Oceania,New Zealand,30-11-2020,,
NZL,Oceania,New Zealand,01-12-2020,,
NZL,Oceania,New Zealand,02-12-2020,,
NZL,Oceania,New Zealand,03-12-2020,,
NZL,Oceania,New Zealand,04-12-2020,,
